Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
1.351872921,12.88926,1.666064,3.425189,1.035535,-0.2020131,0.1375685,-36.10003,-1.34092,-26.68037,956.6678
1.361868382,7.412803,3.921454,4.217809,1.033345,-0.2159829,0.1026399,-36.10003,-1.34092,-26.68037,956.6678
1.371863365,3.966942,5.642673,4.522663,1.034564,-0.229881,0.06818382,-36.10003,-1.34092,-26.68037,956.6678
1.381859303,3.35161,7.541948,4.27878,1.025559,-0.2438407,0.04906007,-36.10003,-1.34092,-26.68037,956.6678
1.391854763,3.966942,9.322519,4.33975,1.016426,-0.251013,0.02849907,-36.10003,-1.34092,-26.68037,956.6717
1.401850224,4.090009,10.39086,4.33975,1.010325,-0.2375315,0.02802766,-36.1062,-0.9638329,-27.06941,956.6717
1.414344311,1.813279,12.11208,4.156838,1.004224,-0.2240413,0.0285134,-36.1062,-0.9638329,-27.06941,956.6717
1.421840668,-1.078783,13.00237,4.156838,1.002561,-0.213423,0.02420638,-36.1062,-0.9638329,-27.06941,956.6717
1.431836128,-5.078443,13.65524,4.034896,0.992437,-0.2195771,0.01082548,-36.1062,-0.9638329,-27.06941,956.6698
1.441831589,-9.324236,14.07071,4.156838,0.9940037,-0.225509,-0.003533003,-36.1062,-0.9638329,-27.06941,956.6698
1.454326153,-13.63156,13.952,4.156838,0.9989709,-0.2308879,-0.01789756,-36.85399,-0.9727263,-27.46197,956.6698
1.461822033,-14.43149,14.01136,3.973926,0.9919287,-0.2451237,-0.01836019,-36.85399,-0.9727263,-27.46197,956.6698
1.474316597,-14.18536,13.952,3.608101,0.9926297,-0.2569303,-0.03558712,-36.85399,-0.9727263,-27.46197,956.6728
1.481813431,-13.1393,13.65524,3.303247,0.995129,-0.260287,-0.03606918,-36.85399,-0.9727263,-27.46197,956.6728
1.494307518,-10.49337,13.29913,2.998394,0.9956517,-0.2622467,-0.03894105,-35.73593,-0.5872021,-27.84265,956.6728
1.504302502,-8.155105,12.46819,2.815481,0.9935551,-0.2545832,-0.04659658,-35.73593,-0.5872021,-27.84265,956.6728
1.514297962,-5.878375,11.63726,2.327715,0.9911024,-0.2536247,-0.04276394,-35.73593,-0.5872021,-27.84265,956.6686
1.524293423,-3.909311,10.62827,2.144803,0.9885023,-0.2449423,-0.04419737,-35.73593,-0.5872021,-27.84265,956.6686
1.534289360,-2.55558,9.559929,1.96189,0.986832,-0.2337679,-0.04084731,-35.73593,-0.5872021,-27.84265,956.6686
1.544284344,-1.509515,8.432234,1.718008,0.9858593,-0.2337389,-0.03558128,-35.36119,-0.5843897,-27.83987,956.6686
1.554279804,-1.324916,7.126482,1.413154,0.9852802,-0.2289172,-0.03845297,-35.36119,-0.5843897,-27.83987,956.6698
1.564275265,-1.386449,5.880082,1.1083,0.9804184,-0.2294949,-0.03796577,-35.36119,-0.5843897,-27.83987,956.6698
1.574270249,-1.817181,4.752387,1.047329,0.9789661,-0.2300138,-0.03844168,-35.36119,-0.5843897,-27.83987,956.6698
1.584265709,-2.370981,3.446635,1.1083,0.9845185,-0.2400256,-0.02935584,-35.36119,-0.5843897,-27.83987,956.6698
1.594261170,-2.309447,2.55635,1.047329,0.9831035,-0.2424613,-0.02695986,-35.7438,-0.2068462,-27.84468,956.6697
1.604256630,-1.940248,1.488007,1.230241,0.9876423,-0.2506414,-0.02792282,-35.7438,-0.2068462,-27.84468,956.6697
1.614252567,-1.324916,0.6570736,1.291212,0.9877586,-0.2570266,-0.0355786,-35.7438,-0.2068462,-27.84468,956.6697
1.624247551,-0.2788507,0.1229023,0.9253877,0.9882472,-0.2569731,-0.0307937,-35.7438,-0.2068462,-27.84468,956.6697
1.634243011,0.8902807,-0.4706214,0.6205339,0.9837797,-0.2527317,-0.03557277,-35.7438,-0.2068462,-27.84468,956.6652
1.644238472,1.25948,-1.123497,0.1327677,0.9826333,-0.2434863,-0.03174454,-35.73254,-0.5937395,-28.61666,956.6652
1.654233456,1.628679,-1.538964,-0.1720861,0.9767423,-0.241173,-0.03173487,-35.73254,-0.5937395,-28.61666,956.6652
1.664228916,1.136414,-2.251192,-0.1720861,0.985456,-0.2380677,-0.02983655,-35.73254,-0.5937395,-28.61666,956.6652
1.674224377,0.6441478,-3.022773,-0.1720861,0.979108,-0.2371423,-0.02121135,-35.73254,-0.5937395,-28.61666,956.6684
1.684219837,0.1518819,-3.319535,-0.05014454,0.9855688,-0.2437959,-0.01882802,-35.73254,-0.5937395,-28.61666,956.6684
1.694215774,-0.2788507,-3.616297,0.1327677,0.9841339,-0.2453128,-0.02217516,-35.36119,-0.5843897,-27.83987,956.6684
1.704210758,-0.6480501,-3.972411,0.1327677,0.9798352,-0.2496703,-0.0111593,-35.36119,-0.5843897,-27.83987,956.6684
1.714206219,-0.7711166,-4.150468,0.2547093,0.9890817,-0.2489841,-0.009261291,-35.36119,-0.5843897,-27.83987,956.6673
1.724201679,-1.078783,-4.328525,0.1327677,0.9836702,-0.2461315,-0.004466832,-35.36119,-0.5843897,-27.83987,956.6673
1.734196663,-1.878715,-4.506582,0.31568,0.9881087,-0.2489638,-0.004952416,-35.36119,-0.5843897,-27.83987,956.6673
1.744192123,-2.801713,-4.803344,0.3766508,0.9871618,-0.2504448,-0.00542896,-34.98644,-0.5815773,-27.83709,956.6673
1.754187584,-3.601645,-4.981401,0.4985923,0.9954812,-0.2521584,0.00173562,-34.98644,-0.5815773,-27.83709,956.6719
1.764182568,-3.417045,-5.159458,0.6205339,0.9906446,-0.2542591,-0.004955473,-34.98644,-0.5815773,-27.83709,956.6719
1.774178982,-3.109379,-5.218811,0.4985923,0.9933286,-0.2672607,0.002221837,-34.98644,-0.5815773,-27.83709,956.6719
1.784173965,-2.186381,-5.278163,0.5595631,0.9952672,-0.2667584,-0.0001745523,-34.98644,-0.5815773,-27.83709,956.6719
1.794169426,-1.078783,-5.337515,0.6205339,0.9947434,-0.2648337,-0.001131287,-35.37075,-0.2007647,-27.4549,956.6769
1.804164886,-0.2788507,-5.100106,0.4985923,0.9952133,-0.2638175,0.00269624,-35.37075,-0.2007647,-27.4549,956.6769
1.814159870,0.4595481,-5.159458,0.6205339,0.9937526,-0.2638288,0.004613094,-35.37075,-0.2007647,-27.4549,956.6769
1.824155331,0.5826145,-5.040754,0.7424754,0.9966942,-0.2647206,0.007001076,-35.37075,-0.2007647,-27.4549,956.6769
1.834150791,0.705681,-5.218811,0.9253877,0.998119,-0.2627487,0.006998084,-35.37075,-0.2007647,-27.4549,956.6758
1.844145775,0.7672142,-4.743992,0.8644169,0.9976169,-0.2616858,0.01800594,-35.74549,-0.203577,-27.45768,956.6758
1.854142189,0.7672142,-4.625287,0.6205339,1.000675,-0.268954,0.01369529,-35.74549,-0.203577,-27.45768,956.6758
1.864137173,0.5826145,-4.44723,0.7424754,0.9951509,-0.2603733,0.007481223,-35.74549,-0.203577,-27.45768,956.6758
1.874132633,-0.03271778,-4.031764,0.8034461,0.9951599,-0.2608634,0.007002758,-35.74549,-0.203577,-27.45768,956.6767
1.884128094,-0.5249836,-3.675649,1.1083,0.991668,-0.256559,0.007007737,-35.74549,-0.203577,-27.45768,956.6767
1.894123077,-1.017249,-3.497592,1.230241,0.9961708,-0.2627784,0.00795864,-35.741,-0.5773954,-26.68165,956.6767
1.904118538,-1.571049,-2.904068,1.474125,0.9892876,-0.2595085,0.008448374,-35.741,-0.5773954,-26.68165,956.6767
1.914113998,-1.694115,-2.904068,1.535095,0.9942044,-0.2618366,0.008918978,-35.741,-0.5773954,-26.68165,956.6756
1.924109936,-1.755648,-2.369897,1.657037,0.991786,-0.2628914,0.005094857,-35.741,-0.5773954,-26.68165,956.6756
1.934104919,-1.509515,-2.013783,1.535095,0.9946634,-0.260396,0.006046351,-35.741,-0.5773954,-26.68165,956.6756
1.944100380,-1.140316,-1.479612,1.718008,0.99812,-0.262718,0.01034811,-35.74718,-0.2003083,-27.07068,956.6756
1.954095840,-0.7711166,-1.360907,1.535095,1.002106,-0.2675644,0.003163766,-35.74718,-0.2003083,-27.07068,956.6789
1.964091301,-0.2173175,-0.7673832,1.535095,1.00261,-0.2685746,-0.002101189,-35.74718,-0.2003083,-27.07068,956.6789
1.974086285,0.1518819,-0.6486785,1.474125,0.9992,-0.268642,-0.002095228,-35.74718,-0.2003083,-27.07068,956.6789
1.984081745,0.6441478,-0.411269,1.535095,1.00796,-0.2679611,0.000282207,-35.37244,-0.1974959,-27.0679,956.6789
1.994077682,1.136414,-0.1738595,1.413154,1.003503,-0.2641572,0.000767573,-35.37244,-0.1974959,-27.0679,956.6778
2.004073143,1.997879,0.06354995,1.169271,1.003898,-0.2593163,-0.002105818,-35.37244,-0.1974959,-27.0679,956.6778
2.014068127,2.182479,0.3009594,1.047329,0.9990647,-0.2613073,0.003167456,-35.37244,-0.1974959,-27.0679,956.6778
2.024063587,2.059412,0.6570736,0.9863584,1.003239,-0.250057,0.002200131,-35.37244,-0.1974959,-27.0679,956.6778
2.034059048,1.690213,0.7757784,0.8034461,1.006106,-0.2470934,0.001237217,-35.75504,0.1800475,-27.07271,956.6767
2.044054508,0.8287475,1.131893,0.6815046,1.005094,-0.2452311,-0.005461562,-35.75504,0.1800475,-27.07271,956.6767
2.054049492,-0.2788507,1.369302,0.4985923,1.003981,-0.237999,-0.009290094,-35.75504,0.1800475,-27.07271,956.6767
2.064044952,-0.6480501,1.250597,0.31568,1.012247,-0.2375384,-0.02988339,-35.75504,0.1800475,-27.07271,956.6767
2.074040890,-1.447982,1.428654,0.1937385,1.020332,-0.2273099,-0.04473598,-35.75504,0.1800475,-27.07271,956.6756
2.084036350,-1.694115,1.250597,0.4376215,1.025241,-0.229875,-0.0701084,-35.38817,0.5632162,-27.07195,956.6756
2.094031334,-1.694115,0.4196641,0.5595631,1.0188,-0.2249201,-0.09881302,-35.38817,0.5632162,-27.07195,956.6756
2.104026794,-1.078783,-2.42925,0.4985923,0.9948337,-0.2207448,-0.121744,-35.38817,0.5632162,-27.07195,956.6756
